# Nitrate Concentration in rivers in England in 2021 from DEFRA
Date,Time,determinand.label,result,determinand.unit.label,sample.sampledMaterialType.label,easting,northing
14/10/2021,12:48:00,Nitrate-N,7.14,mg/l,RIVER / RUNNING SURFACE WATER,332012,126723
15/11/2021,13:37:00,Nitrate-N,4.95,mg/l,RIVER / RUNNING SURFACE WATER,332012,126723
06/12/2021,14:14:00,Nitrate-N,2.35,mg/l,RIVER / RUNNING SURFACE WATER,332012,126723
29/01/2021,16:30:00,Nitrate-N,2.59,mg/l,RIVER / RUNNING SURFACE WATER,344278,124549
31/03/2021,11:18:00,Nitrate-N,3.65,mg/l,RIVER / RUNNING SURFACE WATER,344278,124549
19/01/2021,15:00:00,Nitrate-N,6.89,mg/l,RIVER / RUNNING SURFACE WATER,220773,52144
30/09/2021,15:46:00,Nitrate-N,6.6,mg/l,RIVER / RUNNING SURFACE WATER,220773,52144
14/10/2021,09:18:00,Nitrate-N,7,mg/l,RIVER / RUNNING SURFACE WATER,220773,52144
09/11/2021,12:33:00,Nitrate-N,6.79,mg/l,RIVER / RUNNING SURFACE WATER,220773,52144
01/12/2021,11:12:00,Nitrate-N,5.96,mg/l,RIVER / RUNNING SURFACE WATER,220773,52144
19/01/2021,12:48:00,Nitrate-N,7.39,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
11/02/2021,13:34:00,Nitrate-N,7.8,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
09/03/2021,12:27:00,Nitrate-N,7.69,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
19/05/2021,10:47:00,Nitrate-N,6.99,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
18/06/2021,10:36:00,Nitrate-N,6.78,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
08/07/2021,14:00:00,Nitrate-N,6.48,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
15/09/2021,10:35:00,Nitrate-N,6.49,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
15/10/2021,09:58:00,Nitrate-N,6.99,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
18/11/2021,11:37:00,Nitrate-N,7.29,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
09/12/2021,12:17:00,Nitrate-N,6.99,mg/l,RIVER / RUNNING SURFACE WATER,415340,126269
21/01/2021,13:26:00,Nitrate-N,5.19,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
15/02/2021,11:58:00,Nitrate-N,4.15,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
23/03/2021,10:18:00,Nitrate-N,5.56,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
28/04/2021,11:24:00,Nitrate-N,4.68,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
08/06/2021,09:47:00,Nitrate-N,5.38,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
13/07/2021,11:42:00,Nitrate-N,3.07,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
18/08/2021,10:06:00,Nitrate-N,4.84,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
30/09/2021,09:51:00,Nitrate-N,3.3,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
08/10/2021,15:30:00,Nitrate-N,5,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
12/11/2021,10:53:00,Nitrate-N,3.11,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
01/12/2021,14:12:00,Nitrate-N,3.98,mg/l,RIVER / RUNNING SURFACE WATER,312882,90486
28/01/2021,11:12:00,Nitrate-N,2.69,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
26/02/2021,12:24:00,Nitrate-N,3.7,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
01/03/2021,10:35:00,Nitrate-N,3.99,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
16/04/2021,09:02:00,Nitrate-N,4.25,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
20/05/2021,12:48:00,Nitrate-N,2.69,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
18/06/2021,09:28:00,Nitrate-N,4.57,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
08/07/2021,10:06:00,Nitrate-N,2.49,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
03/08/2021,11:37:00,Nitrate-N,4.27,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
15/09/2021,10:05:00,Nitrate-N,3.79,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
11/10/2021,12:47:00,Nitrate-N,3.79,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
04/11/2021,09:49:00,Nitrate-N,3,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
01/12/2021,08:18:00,Nitrate-N,3.86,mg/l,RIVER / RUNNING SURFACE WATER,288792,87577
19/01/2021,13:17:00,Nitrate-N,6.83,mg/l,RIVER / RUNNING SURFACE WATER,360922,114151
17/02/2021,11:25:00,Nitrate-N,5.54,mg/l,RIVER / RUNNING SURFACE WATER,360922,114151
26/03/2021,13:46:00,Nitrate-N,7.7,mg/l,RIVER / RUNNING SURFACE WATER,360922,114151
18/05/2021,11:48:00,Nitrate-N,5.73,mg/l,RIVER / RUNNING SURFACE WATER,360922,114151
29/06/2021,10:33:00,Nitrate-N,4.62,mg/l,RIVER / RUNNING SURFACE WATER,360922,114151
28/07/2021,11:41:00,Nitrate-N,3.77,mg/l,RIVER / RUNNING SURFACE WATER,360922,114151
12/10/2021,10:20:00,Nitrate-N,5.34,mg/l,RIVER / RUNNING SURFACE WATER,360922,114151
14/12/2021,12:05:00,Nitrate-N,5.75,mg/l,RIVER / RUNNING SURFACE WATER,360922,114151
26/01/2021,13:26:00,Nitrate-N,0.088,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
17/02/2021,12:04:00,Nitrate-N,0.055,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
11/03/2021,11:02:00,Nitrate-N,0.052,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
14/04/2021,13:05:00,Nitrate-N,0.004,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
10/05/2021,13:03:00,Nitrate-N,0.03,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
26/07/2021,14:50:00,Nitrate-N,0.019,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
26/08/2021,11:01:00,Nitrate-N,0.015,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
29/09/2021,14:42:00,Nitrate-N,0.049,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
22/10/2021,10:19:00,Nitrate-N,0.109,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
10/11/2021,13:36:00,Nitrate-N,0.052,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
24/11/2021,12:05:00,Nitrate-N,0.042,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
09/12/2021,12:22:00,Nitrate-N,0.08,mg/l,RIVER / RUNNING SURFACE WATER,255335,64516
28/01/2021,09:46:00,Nitrate-N,0.396,mg/l,RIVER / RUNNING SURFACE WATER,310609,87701
15/02/2021,12:52:00,Nitrate-N,0.626,mg/l,RIVER / RUNNING SURFACE WATER,310609,87701
21/05/2021,13:45:00,Nitrate-N,0.129,mg/l,RIVER / RUNNING SURFACE WATER,310609,87701
13/07/2021,12:09:00,Nitrate-N,0.279,mg/l,RIVER / RUNNING SURFACE WATER,310609,87701
21/01/2021,14:19:00,Nitrate-N,4.1,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
04/02/2021,12:47:00,Nitrate-N,4.29,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
18/03/2021,11:29:00,Nitrate-N,4.59,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
15/04/2021,09:55:00,Nitrate-N,4.59,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
11/05/2021,11:02:00,Nitrate-N,4.19,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
24/06/2021,13:33:00,Nitrate-N,4.3,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
29/07/2021,13:23:00,Nitrate-N,3.99,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
25/08/2021,09:05:00,Nitrate-N,3.5,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
27/09/2021,10:58:00,Nitrate-N,3.08,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
21/10/2021,11:45:00,Nitrate-N,3.29,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
23/11/2021,15:56:00,Nitrate-N,4.29,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
02/12/2021,14:02:00,Nitrate-N,6.09,mg/l,RIVER / RUNNING SURFACE WATER,161537,39747
25/02/2021,11:38:00,Nitrate-N,0.039,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
25/03/2021,13:00:00,Nitrate-N,0.004,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
26/04/2021,12:09:00,Nitrate-N,0.004,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
27/05/2021,11:59:00,Nitrate-N,0.054,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
25/06/2021,15:59:00,Nitrate-N,0.004,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
15/07/2021,13:54:00,Nitrate-N,0.004,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
20/08/2021,11:27:00,Nitrate-N,0.004,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
22/09/2021,12:26:00,Nitrate-N,0.004,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
07/10/2021,11:02:00,Nitrate-N,0.004,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
03/12/2021,11:49:00,Nitrate-N,0.014,mg/l,RIVER / RUNNING SURFACE WATER,265065,67727
20/01/2021,09:29:00,Nitrate-N,1.19,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
05/02/2021,09:10:00,Nitrate-N,1.99,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
01/03/2021,09:50:00,Nitrate-N,2,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
08/04/2021,12:04:00,Nitrate-N,2.3,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
06/05/2021,09:30:00,Nitrate-N,2.49,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
14/07/2021,09:06:00,Nitrate-N,1.79,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
05/08/2021,10:28:00,Nitrate-N,2.39,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
03/09/2021,11:30:00,Nitrate-N,2.9,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
05/10/2021,13:12:00,Nitrate-N,1.6,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
04/11/2021,11:17:00,Nitrate-N,2.1,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
08/12/2021,11:47:00,Nitrate-N,1.7,mg/l,RIVER / RUNNING SURFACE WATER,278809,81677
21/01/2021,12:44:00,Nitrate-N,3.3,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
04/02/2021,11:49:00,Nitrate-N,3.4,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
22/03/2021,10:55:00,Nitrate-N,3.3,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
08/04/2021,13:25:00,Nitrate-N,3.2,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
28/06/2021,12:55:00,Nitrate-N,2.2,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
20/07/2021,14:45:00,Nitrate-N,3.2,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
19/08/2021,14:12:00,Nitrate-N,2.9,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
27/08/2021,11:00:00,Nitrate-N,3,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
13/09/2021,13:11:00,Nitrate-N,3,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
08/10/2021,11:54:00,Nitrate-N,2.8,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
23/11/2021,12:46:00,Nitrate-N,3.5,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
17/12/2021,12:36:00,Nitrate-N,3.6,mg/l,RIVER / RUNNING SURFACE WATER,169276,28999
26/01/2021,11:54:00,Nitrate-N,5.69,mg/l,RIVER / RUNNING SURFACE WATER,290578,100875
25/02/2021,11:15:00,Nitrate-N,5.69,mg/l,RIVER / RUNNING SURFACE WATER,290578,100875
05/03/2021,15:04:00,Nitrate-N,5.39,mg/l,RIVER / RUNNING SURFACE WATER,290578,100875
08/04/2021,11:09:00,Nitrate-N,5.49,mg/l,RIVER / RUNNING SURFACE WATER,290578,100875
12/05/2021,12:55:00,Nitrate-N,3.19,mg/l,RIVER / RUNNING SURFACE WATER,290578,100875
08/09/2021,10:12:00,Nitrate-N,1.79,mg/l,RIVER / RUNNING SURFACE WATER,290578,100875
22/09/2021,10:27:00,Nitrate-N,4.59,mg/l,RIVER / RUNNING SURFACE WATER,290578,100875
29/11/2021,13:31:00,Nitrate-N,5.69,mg/l,RIVER / RUNNING SURFACE WATER,290578,100875
14/12/2021,10:06:00,Nitrate-N,6.49,mg/l,RIVER / RUNNING SURFACE WATER,290578,100875
19/01/2021,12:07:00,Nitrate-N,5.39,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
04/02/2021,12:28:00,Nitrate-N,5.09,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
18/03/2021,10:05:00,Nitrate-N,5.49,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
14/04/2021,11:31:00,Nitrate-N,5.39,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
21/05/2021,14:12:00,Nitrate-N,4.98,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
17/06/2021,13:26:00,Nitrate-N,4.98,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
28/07/2021,13:21:00,Nitrate-N,3.58,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
26/08/2021,13:05:00,Nitrate-N,5.14,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
22/09/2021,11:43:00,Nitrate-N,4.97,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
15/10/2021,10:16:00,Nitrate-N,5.36,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
10/11/2021,11:06:00,Nitrate-N,5.39,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
06/12/2021,11:13:00,Nitrate-N,5.29,mg/l,RIVER / RUNNING SURFACE WATER,363568,95960
26/01/2021,14:52:00,Nitrate-N,0.129,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
12/02/2021,10:56:00,Nitrate-N,0.549,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
11/03/2021,13:03:00,Nitrate-N,0.149,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
29/04/2021,13:03:00,Nitrate-N,0.159,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
29/07/2021,15:12:00,Nitrate-N,0.179,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
19/08/2021,11:12:00,Nitrate-N,0.109,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
26/08/2021,14:11:00,Nitrate-N,0.149,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
13/09/2021,14:28:00,Nitrate-N,0.149,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
06/10/2021,14:22:00,Nitrate-N,0.159,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
20/10/2021,12:40:00,Nitrate-N,0.033,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
24/11/2021,14:31:00,Nitrate-N,0.409,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
17/12/2021,11:52:00,Nitrate-N,0.489,mg/l,RIVER / RUNNING SURFACE WATER,253664,80664
20/01/2021,13:38:00,Nitrate-N,0.109,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
19/02/2021,12:06:00,Nitrate-N,0.399,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
11/03/2021,14:22:00,Nitrate-N,0.229,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
20/04/2021,09:31:00,Nitrate-N,0.299,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
11/05/2021,08:05:00,Nitrate-N,28.8,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
18/06/2021,10:06:00,Nitrate-N,0.259,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
20/07/2021,13:35:00,Nitrate-N,0.249,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
06/08/2021,10:20:00,Nitrate-N,0.209,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
03/09/2021,10:30:00,Nitrate-N,0.229,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
06/10/2021,12:42:00,Nitrate-N,0.399,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
08/11/2021,11:49:00,Nitrate-N,0.339,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
01/12/2021,07:59:00,Nitrate-N,0.179,mg/l,RIVER / RUNNING SURFACE WATER,259227,93164
02/02/2021,14:08:00,Nitrate-N,4.59,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
16/02/2021,11:38:00,Nitrate-N,2.99,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
04/03/2021,12:41:00,Nitrate-N,6.59,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
15/04/2021,12:00:00,Nitrate-N,6.19,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
14/06/2021,11:54:00,Nitrate-N,5.75,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
07/07/2021,13:07:00,Nitrate-N,5.17,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
27/07/2021,13:20:00,Nitrate-N,3.88,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
08/09/2021,13:30:00,Nitrate-N,5.59,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
05/10/2021,12:25:00,Nitrate-N,3.38,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
13/10/2021,10:09:00,Nitrate-N,5.69,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
03/11/2021,12:16:00,Nitrate-N,3.49,mg/l,RIVER / RUNNING SURFACE WATER,395305,129409
27/01/2021,14:40:00,Nitrate-N,0.356,mg/l,RIVER / RUNNING SURFACE WATER,330716,152533
10/02/2021,14:30:00,Nitrate-N,0.591,mg/l,RIVER / RUNNING SURFACE WATER,330716,152533
24/03/2021,14:38:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,330716,152533
08/04/2021,11:35:00,Nitrate-N,0.191,mg/l,RIVER / RUNNING SURFACE WATER,330716,152533
06/05/2021,12:50:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,330716,152533
21/06/2021,13:24:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,330716,152533
25/10/2021,13:45:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,330716,152533
15/11/2021,12:52:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,330716,152533
09/12/2021,12:50:00,Nitrate-N,0.194,mg/l,RIVER / RUNNING SURFACE WATER,330716,152533
21/01/2021,10:13:00,Nitrate-N,3.59,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
05/03/2021,12:23:00,Nitrate-N,3.59,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
19/03/2021,14:49:00,Nitrate-N,3.09,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
12/04/2021,12:01:00,Nitrate-N,3.39,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
14/06/2021,09:43:00,Nitrate-N,3.49,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
27/07/2021,12:46:00,Nitrate-N,2.79,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
19/08/2021,10:46:00,Nitrate-N,3.29,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
08/09/2021,11:56:00,Nitrate-N,2.9,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
23/09/2021,14:31:00,Nitrate-N,3.2,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
14/10/2021,10:23:00,Nitrate-N,3.9,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
10/11/2021,12:31:00,Nitrate-N,4.39,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
03/12/2021,11:01:00,Nitrate-N,4.19,mg/l,RIVER / RUNNING SURFACE WATER,256120,138504
21/01/2021,11:51:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
12/02/2021,14:11:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
23/03/2021,12:18:00,Nitrate-N,0.355,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
30/04/2021,10:39:00,Nitrate-N,0.371,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
21/05/2021,12:49:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
29/07/2021,10:50:00,Nitrate-N,0.86,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
27/08/2021,10:07:00,Nitrate-N,1.41,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
13/09/2021,14:51:00,Nitrate-N,0.843,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
28/10/2021,13:11:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
17/11/2021,12:24:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
06/12/2021,12:51:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,171274,18226
21/01/2021,10:35:00,Nitrate-N,7.4,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
19/02/2021,10:09:00,Nitrate-N,6.3,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
12/03/2021,13:18:00,Nitrate-N,5.99,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
15/04/2021,10:18:00,Nitrate-N,8.8,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
22/06/2021,13:56:00,Nitrate-N,9,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
13/07/2021,10:31:00,Nitrate-N,8.19,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
27/07/2021,09:52:00,Nitrate-N,9.19,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
08/09/2021,10:49:00,Nitrate-N,8.39,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
15/10/2021,13:46:00,Nitrate-N,9.29,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
10/11/2021,13:49:00,Nitrate-N,6.78,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
01/12/2021,10:19:00,Nitrate-N,7.19,mg/l,RIVER / RUNNING SURFACE WATER,295213,113838
20/01/2021,14:25:00,Nitrate-N,2.99,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
11/02/2021,13:17:00,Nitrate-N,5.29,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
01/03/2021,15:40:00,Nitrate-N,5.19,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
29/04/2021,14:35:00,Nitrate-N,5.09,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
30/06/2021,15:32:00,Nitrate-N,5.07,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
14/07/2021,12:45:00,Nitrate-N,5.06,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
15/09/2021,13:26:00,Nitrate-N,5.57,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
23/09/2021,14:32:00,Nitrate-N,5.27,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
07/10/2021,13:23:00,Nitrate-N,4.77,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
09/11/2021,13:09:00,Nitrate-N,5.47,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
07/12/2021,12:26:00,Nitrate-N,2.68,mg/l,RIVER / RUNNING SURFACE WATER,386920,120874
02/02/2021,11:57:00,Nitrate-N,2.15,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
22/02/2021,13:53:00,Nitrate-N,1.56,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
16/03/2021,13:24:00,Nitrate-N,1.64,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
13/04/2021,12:37:00,Nitrate-N,4.46,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
10/05/2021,12:24:00,Nitrate-N,3.55,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
08/06/2021,09:38:00,Nitrate-N,0.924,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
15/07/2021,14:09:00,Nitrate-N,0.196,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
09/08/2021,14:08:00,Nitrate-N,0.599,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
30/09/2021,14:18:00,Nitrate-N,1.29,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
21/10/2021,15:56:00,Nitrate-N,0.98,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
16/11/2021,12:45:00,Nitrate-N,0.58,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
14/12/2021,13:13:00,Nitrate-N,0.772,mg/l,RIVER / RUNNING SURFACE WATER,341851,134317
19/02/2021,10:55:00,Nitrate-N,1.48,mg/l,RIVER / RUNNING SURFACE WATER,240555,85795
24/02/2021,10:43:00,Nitrate-N,1.69,mg/l,RIVER / RUNNING SURFACE WATER,240555,85795
30/04/2021,13:40:00,Nitrate-N,0.637,mg/l,RIVER / RUNNING SURFACE WATER,240555,85795
26/07/2021,13:42:00,Nitrate-N,0.716,mg/l,RIVER / RUNNING SURFACE WATER,240555,85795
19/08/2021,09:51:00,Nitrate-N,0.777,mg/l,RIVER / RUNNING SURFACE WATER,240555,85795
14/09/2021,11:49:00,Nitrate-N,0.686,mg/l,RIVER / RUNNING SURFACE WATER,240555,85795
01/10/2021,12:26:00,Nitrate-N,1.3,mg/l,RIVER / RUNNING SURFACE WATER,240555,85795
23/11/2021,11:57:00,Nitrate-N,1.1,mg/l,RIVER / RUNNING SURFACE WATER,240555,85795
16/12/2021,11:33:00,Nitrate-N,1.49,mg/l,RIVER / RUNNING SURFACE WATER,240555,85795
19/01/2021,12:32:00,Nitrate-N,4.95,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
09/02/2021,12:00:00,Nitrate-N,5.04,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
16/03/2021,12:14:00,Nitrate-N,5.05,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
09/04/2021,14:46:00,Nitrate-N,6.84,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
11/05/2021,14:16:00,Nitrate-N,5.12,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
18/06/2021,13:12:00,Nitrate-N,6.33,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
02/07/2021,10:56:00,Nitrate-N,4.74,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
27/10/2021,15:59:00,Nitrate-N,5.14,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
12/11/2021,12:42:00,Nitrate-N,6.31,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
01/12/2021,15:47:00,Nitrate-N,6.4,mg/l,RIVER / RUNNING SURFACE WATER,335900,120618
